roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
36893488147419103589,100100000,1644690347,2,357,2022-02-12 18:25:47
36893488147419103590,100071498,1644776755,2,358,2022-02-13 18:25:55
36893488147419103591,100045291,1644863209,2,359,2022-02-14 18:26:49
36893488147419103592,100100000,1644949692,2,360,2022-02-15 18:28:12
36893488147419103593,100100000,1645036109,2,361,2022-02-16 18:28:29
36893488147419103594,100062261,1645122511,2,362,2022-02-17 18:28:31
36893488147419103595,100100000,1645208937,2,363,2022-02-18 18:28:57
36893488147419103596,100100000,1645295349,2,364,2022-02-19 18:29:09
36893488147419103597,100046396,1645381772,2,365,2022-02-20 18:29:32
36893488147419103598,100059557,1645468188,2,366,2022-02-21 18:29:48
36893488147419103599,100072677,1645554651,2,367,2022-02-22 18:30:51
36893488147419103600,100086622,1645641068,2,368,2022-02-23 18:31:08
36893488147419103601,100091657,1645727506,2,369,2022-02-24 18:31:46
36893488147419103602,100060477,1645813936,2,370,2022-02-25 18:32:16
36893488147419103603,100064518,1645900355,2,371,2022-02-26 18:32:35
36893488147419103604,100040602,1645986757,2,372,2022-02-27 18:32:37
36893488147419103605,100044249,1646073185,2,373,2022-02-28 18:33:05
36893488147419103606,100051015,1646159605,2,374,2022-03-01 18:33:25
36893488147419103607,100044734,1646246016,2,375,2022-03-02 18:33:36
36893488147419103608,100035695,1646332435,2,376,2022-03-03 18:33:55
36893488147419103609,100033955,1646418847,2,377,2022-03-04 18:34:07
36893488147419103610,100023270,1646505250,2,378,2022-03-05 18:34:10
36893488147419103611,100019885,1646591687,2,379,2022-03-06 18:34:47
36893488147419103612,100026366,1646678155,2,380,2022-03-07 18:35:55
36893488147419103613,100006970,1646764693,2,381,2022-03-08 18:38:13
36893488147419103614,100030435,1646851165,2,382,2022-03-09 18:39:25
36893488147419103615,100056674,1646937599,2,383,2022-03-10 18:39:59
36893488147419103616,100027667,1647024106,2,384,2022-03-11 18:41:46
36893488147419103617,100028527,1647110482,2,385,2022-03-12 18:41:22
36893488147419103618,100032072,1647196891,2,386,2022-03-13 18:41:31
36893488147419103619,100029174,1647197414,2,387,2022-03-13 18:50:14
36893488147419103620,100013260,1647283811,2,388,2022-03-14 18:50:11
36893488147419103621,100041322,1647370329,2,389,2022-03-15 18:52:09
36893488147419103622,100046845,1647456788,2,390,2022-03-16 18:53:08
36893488147419103623,100060096,1647543174,2,391,2022-03-17 18:52:54
36893488147419103624,100100000,1647629582,2,392,2022-03-18 18:53:02
36893488147419103625,100049997,1647716003,2,393,2022-03-19 18:53:23
36893488147419103626,100043601,1647802392,2,394,2022-03-20 18:53:12
36893488147419103627,100024248,1647888814,2,395,2022-03-21 18:53:34
36893488147419103628,100041375,1647975227,2,396,2022-03-22 18:53:47
36893488147419103629,100036405,1648061629,2,397,2022-03-23 18:53:49
36893488147419103630,100042695,1648148101,2,398,2022-03-24 18:55:01
36893488147419103631,100043576,1648234498,2,399,2022-03-25 18:54:58
36893488147419103632,100045951,1648320915,2,400,2022-03-26 18:55:15
36893488147419103633,100038294,1648407311,2,401,2022-03-27 18:55:11
36893488147419103634,100040671,1648493774,2,402,2022-03-28 18:56:14
36893488147419103635,100021180,1648580165,2,403,2022-03-29 18:56:05
36893488147419103636,100024967,1648666596,2,404,2022-03-30 18:56:36
36893488147419103637,100031157,1648753002,2,405,2022-03-31 18:56:42
36893488147419103638,100041261,1648839434,2,406,2022-04-01 18:57:14
36893488147419103639,100038900,1648925841,2,407,2022-04-02 18:57:21
36893488147419103640,100030972,1649012240,2,408,2022-04-03 18:57:20
36893488147419103641,100032663,1649098650,2,409,2022-04-04 18:57:30
36893488147419103642,100012633,1649185073,2,410,2022-04-05 18:57:53
36893488147419103643,100013375,1649271489,2,411,2022-04-06 18:58:09
36893488147419103644,100013932,1649357895,2,412,2022-04-07 18:58:15
36893488147419103645,100028209,1649444418,2,413,2022-04-08 19:00:18
36893488147419103646,100046179,1649530908,2,414,2022-04-09 19:01:48
36893488147419103647,100021145,1649617322,2,415,2022-04-10 19:02:02
36893488147419103648,100017292,1649703729,2,416,2022-04-11 19:02:09
36893488147419103649,100029133,1649790122,2,417,2022-04-12 19:02:02
36893488147419103650,100020667,1649876520,2,418,2022-04-13 19:02:00
36893488147419103651,100006204,1649963053,2,419,2022-04-14 19:04:13
36893488147419103652,100034052,1650049445,2,420,2022-04-15 19:04:05
36893488147419103653,100024592,1650135922,2,421,2022-04-16 19:05:22
36893488147419103654,100030372,1650222410,2,422,2022-04-17 19:06:50
36893488147419103655,100013959,1650308817,2,423,2022-04-18 19:06:57
36893488147419103656,100016298,1650395276,2,424,2022-04-19 19:07:56
36893488147419103657,100017088,1650481684,2,425,2022-04-20 19:08:04
36893488147419103658,100022373,1650568114,2,426,2022-04-21 19:08:34
36893488147419103659,100010704,1650654524,2,427,2022-04-22 19:08:44
36893488147419103660,100024227,1650740926,2,428,2022-04-23 19:08:46
36893488147419103661,100031735,1650827322,2,429,2022-04-24 19:08:42
36893488147419103662,100010420,1650913781,2,430,2022-04-25 19:09:41
36893488147419103663,100009106,1651000199,2,431,2022-04-26 19:09:59
