roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
18446744073709551722,100005000,1617055321,1,106,2021-03-29 22:02:01
18446744073709551723,100053278,1617080216,1,107,2021-03-30 04:56:56
18446744073709551724,100008218,1617080559,1,108,2021-03-30 05:02:39
18446744073709551725,100008740,1617166964,1,109,2021-03-31 05:02:44
18446744073709551726,100000000,1617177502,1,110,2021-03-31 07:58:22
18446744073709551727,99931035,1617178029,1,111,2021-03-31 08:07:09
18446744073709551728,100039500,1617178202,1,112,2021-03-31 08:10:02
18446744073709551729,100080510,1617178342,1,113,2021-03-31 08:12:22
18446744073709551730,99997301,1617264659,1,114,2021-04-01 08:10:59
18446744073709551731,100005908,1617282937,1,115,2021-04-01 13:15:37
18446744073709551732,100009959,1617283000,1,116,2021-04-01 13:16:40
18446744073709551733,100011251,1617369464,1,117,2021-04-02 13:17:44
18446744073709551734,100048725,1617437720,1,118,2021-04-03 08:15:20
18446744073709551735,100009013,1617437809,1,119,2021-04-03 08:16:49
18446744073709551736,99970000,1617437987,1,120,2021-04-03 08:19:47
18446744073709551737,100008546,1617524420,1,121,2021-04-04 08:20:20
18446744073709551738,100023890,1617533284,1,122,2021-04-04 10:48:04
18446744073709551739,100019619,1617534018,1,123,2021-04-04 11:00:18
18446744073709551740,99980000,1617534124,1,124,2021-04-04 11:02:04
18446744073709551741,100018272,1617543297,1,125,2021-04-04 13:34:57
18446744073709551742,100006063,1617543391,1,126,2021-04-04 13:36:31
18446744073709551743,100009598,1617543803,1,127,2021-04-04 13:43:23
18446744073709551744,100021618,1617544023,1,128,2021-04-04 13:47:03
18446744073709551745,100013964,1617630490,1,129,2021-04-05 13:48:10
18446744073709551746,100100000,1617633040,1,130,2021-04-05 14:30:40
18446744073709551747,100100000,1617633110,1,131,2021-04-05 14:31:50
18446744073709551748,100100000,1617633675,1,132,2021-04-05 14:41:15
18446744073709551749,100006692,1617667705,1,133,2021-04-06 00:08:25
18446744073709551750,99995538,1617667961,1,134,2021-04-06 00:12:41
18446744073709551751,99999788,1617668193,1,135,2021-04-06 00:16:33
18446744073709551752,100000000,1617722371,1,136,2021-04-06 15:19:31
18446744073709551753,100111513,1617722843,1,137,2021-04-06 15:27:23
18446744073709551754,100000000,1617823215,1,138,2021-04-07 19:20:15
18446744073709551755,100000000,1617909684,1,139,2021-04-08 19:21:24
18446744073709551756,100032086,1618082557,1,140,2021-04-10 19:22:37
